filename,length,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00053.wav,670120,-121.83352,149.66736,-42.832016,24.485321,-5.4060426,10.664614,-2.818438,0.7835228,-6.398064,4.474059,-1.2259257,1.2524996,-1.1988703,-2.4087775,-1.7273985,1.4172893,-1.3712163,0.9454133,-5.567953,-1.9344244,5214.845,911.41766,252.6758,126.06555,116.41753,64.04303,69.0594,40.852776,47.37209,35.33731,39.194286,43.393536,31.177662,36.818493,42.813717,37.84687,35.924446,35.887085,35.86266,26.486708,classical
classical.00054.wav,672282,-108.067345,127.27673,-44.952744,31.253359,4.346364,-4.941817,-15.889656,14.6361885,-7.7991014,-1.2097642,2.8209624,17.278034,-4.09775,1.6709852,0.66315585,4.6126633,-9.879342,-3.2347624,-3.1057498,1.8729877,4243.2515,782.95667,277.11618,159.39528,429.7318,115.522835,251.61365,297.88766,135.42307,276.40244,321.154,295.40384,259.25934,123.91286,196.19633,122.366974,80.5651,66.94105,63.597103,65.70339,classical
classical.00055.wav,661794,-483.96786,144.165,1.3792464,8.070789,4.933558,-2.316337,-2.740416,-6.8436475,-10.15446,-8.070668,-7.1570215,-10.55595,-7.773563,-2.9480882,-0.2637405,4.299487,5.307132,0.19258186,-4.5470853,-1.8961631,4516.95,1624.4009,479.43454,134.04858,115.72306,56.329327,47.14298,43.08352,58.618027,74.06249,60.053223,66.36112,115.59351,123.288315,73.54243,151.99393,201.51225,169.36234,170.64108,278.50076,classical
classical.00056.wav,663080,-81.11545,129.04565,-42.44421,33.13707,5.685447,-6.5037613,-2.2667925,7.4018784,-18.706078,2.4765916,3.7434185,1.8843732,-10.075478,0.98618454,-3.5743082,-6.170132,-8.027795,3.7797046,-5.0546412,-0.8755276,2710.5872,374.4897,140.85323,116.63279,101.262886,100.64158,94.668945,87.45834,64.58831,44.720863,73.904045,48.412754,58.867046,37.475533,38.018333,39.048515,35.764965,39.07406,35.10755,47.489193,classical
classical.00057.wav,661794,-367.0708,112.81916,-18.7456,10.175582,-1.6043581,3.7995322,0.9256811,5.063905,-5.3709044,-9.514625,-8.494094,-1.7862537,1.28704,-3.876935,-2.6494827,-1.068951,-1.2830023,-2.5024,-2.567167,-4.073552,8884.392,1439.557,390.71722,229.43642,98.92106,69.66133,71.12312,82.430626,172.44545,165.10011,89.58936,102.06698,178.70256,118.113914,136.95483,102.00644,56.09453,97.19734,208.96536,152.104,classical
classical.00058.wav,661794,-349.94827,161.8574,-3.369462,14.163237,5.731614,3.5070765,2.9739192,-7.09166,-7.9157705,-0.36118287,2.8649025,-2.4754703,-6.782114,-8.82984,-6.6676097,-4.9043784,0.108544745,4.257424,5.08105,2.6007571,1758.6842,336.0733,269.50012,75.893684,56.34251,57.253162,56.863598,72.91425,95.77384,164.64078,103.08632,97.325294,142.78058,83.40808,93.291756,84.280815,94.083916,142.75125,80.86333,137.33812,classical
classical.00059.wav,661794,-197.22751,137.38995,-34.159218,25.363323,-5.264414,-2.7768812,-9.50855,-7.6133037,-7.647624,-5.6677322,-4.3843036,-5.4243526,-3.528219,-5.6571836,-1.8996493,-2.8816411,-3.4791715,-4.02691,-7.3040323,-4.191021,5632.859,607.6238,417.6674,86.09608,46.046246,43.103485,36.278492,39.51352,48.546898,42.2472,52.361706,50.71845,48.10856,34.733,37.323257,34.109913,34.894733,48.416992,57.29247,108.43388,classical
classical.00060.wav,661794,-166.42175,122.12508,-32.11412,16.680294,-5.400134,-2.4928677,-9.8270445,-4.898499,-6.967043,-4.571454,-6.654089,-5.4923553,-5.371946,-4.96042,-2.7898905,-3.1823905,-4.0772924,-3.5514786,-4.6443353,-1.1656524,3272.281,695.3241,223.62978,59.52054,43.129253,43.676723,30.360554,31.204317,39.000664,44.102066,55.021656,36.630642,41.954388,41.60795,53.573162,36.96723,38.102375,54.199463,50.46618,62.28421,classical
classical.00061.wav,661794,-274.3259,148.35321,-20.328934,21.799068,7.928089,3.776705,-2.2288494,-6.0878696,-5.6230106,-6.690319,-5.9035316,-4.5922475,-1.5412743,-3.0245388,-4.695594,-7.7191424,-7.216058,-5.4066076,-5.249051,-5.269738,7371.233,689.7773,620.03235,93.785835,190.06715,102.23046,52.454197,70.05189,49.25553,54.39814,74.29322,87.9296,84.55525,112.20183,125.92517,84.99003,103.239075,82.48459,92.33619,87.55038,classical
classical.00062.wav,661794,-305.44928,135.9327,-11.758564,18.213852,10.375581,3.0047128,-5.5933824,0.14134438,-1.3541279,-1.8684577,-3.2081378,-6.750214,-2.6937735,-5.5951653,-4.5273905,-4.786104,-5.3624268,-2.6244023,-5.832233,-6.923772,19534.31,1055.4436,461.07996,108.28979,148.41643,61.674248,87.15913,43.667255,53.44746,33.584114,50.021664,45.29505,59.994396,29.603144,30.995409,37.076862,56.081886,43.44842,43.201508,47.69988,classical
classical.00063.wav,661794,-465.89728,180.18098,56.64645,11.035487,5.84732,0.73516005,-3.9715195,-5.886588,-8.459514,-9.785687,-7.691813,-3.2519476,-1.8584505,-4.009967,-4.103265,-2.4666235,-2.3584414,-3.0008152,-3.229787,-1.7167836,1487.7177,435.43436,322.82996,137.62305,48.944794,48.366142,43.98131,43.323772,42.860542,41.59671,49.65716,45.218987,51.043163,63.0103,74.319244,83.58314,65.36422,56.047813,59.68251,36.432476,classical
classical.00064.wav,661794,-498.64722,145.66858,46.470146,15.258627,3.0686219,-0.8322842,-5.2227077,-6.210678,-3.811383,0.089116156,2.7176883,2.2169223,0.24056222,-0.46490207,-0.8792318,0.5838877,3.2779336,2.3057542,-2.5643952,-4.8099847,4590.2686,904.45496,818.2799,232.38498,93.347,86.25484,81.52715,62.759975,74.46597,105.368286,87.03493,58.541523,75.339096,59.633423,44.457123,39.492958,54.600685,46.135303,38.05902,49.46468,classical
classical.00065.wav,661794,-421.5947,172.78944,28.069185,-2.5672545,-3.5711484,-4.8697963,-8.89614,-10.693691,-7.6776524,-7.9523697,-7.3217463,-2.7029622,-0.9108149,-4.214681,-8.4307785,-8.406164,-4.1302342,-0.4109537,0.088177286,-0.26952806,4868.8623,628.934,1036.4429,176.30061,117.14727,93.75264,107.37109,119.44886,104.805214,100.23899,127.25422,183.18027,164.97234,84.31831,59.652786,58.75366,64.799736,54.75868,79.33657,134.69844,classical
classical.00066.wav,661794,-429.1393,175.105,31.898455,4.288325,1.0443158,-5.7782187,-9.484334,-11.283601,-10.578688,-8.663466,-6.3293443,-1.6777815,0.8228057,-0.18251845,0.029035568,0.19495818,-1.8525836,-4.4139442,-4.9667983,-4.602183,4280.427,896.23444,765.16077,149.19295,94.57548,67.34445,66.27523,78.15722,63.764282,72.79783,106.80662,121.12137,136.84822,100.00801,121.132866,126.64447,79.14054,70.81855,73.562294,88.983376,classical
classical.00067.wav,661794,-413.4534,143.48244,31.30588,14.029362,1.5161095,-2.295294,-6.471193,-8.109996,-5.934282,-4.4754477,-2.8047547,-0.8226044,-1.2224381,-2.3896031,-3.8071182,-3.518237,-2.7078302,-2.38769,0.6111249,2.6541553,11554.731,2294.3718,1397.5131,183.03581,167.32759,95.152824,108.40473,117.226585,73.79898,74.16931,63.21701,52.096516,71.84214,100.62274,81.77017,44.57286,31.81411,45.694763,59.909187,65.40885,classical
classical.00068.wav,661794,-234.44066,130.26004,-39.531036,19.348919,-6.795136,-5.1349883,-3.709815,-4.0319524,-5.071555,-1.3709054,-7.7486463,-4.380751,0.4702783,0.77413917,5.452055,8.77005,7.045263,2.4262974,-2.2932563,-0.24617368,4017.983,256.76178,122.912384,61.466442,67.42887,39.52847,49.35881,72.04105,111.00902,42.281097,72.21427,83.44295,93.9592,97.35428,99.13974,101.24188,66.22064,95.94075,97.6927,110.048874,classical
classical.00069.wav,661794,-321.24756,136.29433,-28.282764,31.008644,0.57425696,0.2369133,0.65861297,-1.3397082,-0.058612082,-0.42391238,-6.176197,-0.14452046,-0.45497754,-0.7290446,7.475355,10.970392,7.824685,4.3185153,2.9890993,5.8538322,1769.7753,284.55612,197.72337,101.52126,54.35578,70.3214,54.03106,46.810146,47.91227,61.434475,67.28283,71.8419,93.540276,63.50849,98.88814,159.25084,185.62563,109.22236,106.98131,104.53316,classical
classical.00070.wav,661794,-321.1392,134.57178,-18.24004,22.185545,0.42837253,-3.8020203,0.48775443,-1.1469616,-1.9024943,-0.104955085,-2.7560537,0.5838328,2.4930167,0.3000645,1.67439,2.8886983,2.0871372,1.1659801,-2.3970757,-3.42387,7187.2036,575.6942,342.62534,84.77777,83.11532,53.963722,49.153366,54.4899,75.47939,81.96789,66.412094,105.87556,79.028275,61.19111,63.269707,61.814156,71.916695,50.034668,46.832325,98.72977,classical
classical.00071.wav,661794,-269.7108,136.43422,-25.016577,26.403868,0.6810671,-5.3720837,-1.1092931,-1.498667,-0.17736827,-3.8057551,-9.296668,-3.1443982,1.6502775,0.6855278,1.9191815,2.2458498,-2.1271436,-3.675965,-1.0782661,3.5382872,4964.464,409.76804,224.11945,80.598785,70.319984,30.125233,51.688572,101.591896,92.43221,64.86509,81.7449,94.467476,95.96661,119.51569,117.408676,95.88376,86.61763,60.313778,88.38644,165.16734,classical
classical.00072.wav,661794,-360.8387,138.97086,-12.927215,33.778618,7.5961585,-1.7088122,1.0270189,4.072128,3.938996,0.94157827,0.5166479,4.6864805,3.3365965,-2.258434,-1.8506907,2.221334,1.7878121,-1.511955,-3.2532806,4.0008583,6766.012,840.47736,200.90167,83.59001,57.20746,35.344208,37.702744,33.453663,54.597893,98.557396,175.97913,166.30286,76.919304,63.21029,74.51338,51.10486,63.896076,55.380493,76.72472,101.792984,classical
classical.00073.wav,661794,-306.85608,152.84921,-27.586613,16.327557,-3.148807,-8.94059,-5.4374776,-9.772418,-7.104296,0.29831237,0.89340925,5.4443207,8.212006,4.196132,2.043592,3.0225182,-0.38895747,-2.8096762,-2.9019675,1.3368331,5710.976,676.16455,348.21072,231.27193,176.40163,104.681114,74.71657,86.89886,74.35652,63.607765,144.47295,199.97823,174.6018,130.65437,84.2912,83.129715,68.25963,66.47861,102.21125,153.18002,classical
classical.00074.wav,661794,-289.74127,143.90283,-27.002752,24.065563,-1.1469277,-6.3004317,-2.745879,-3.5241737,-3.0163455,-3.146999,-7.264607,-1.6910166,3.0758984,2.683342,2.5256891,4.61217,2.3802645,-1.2729076,-3.5536106,-2.8135436,7195.1797,441.4624,132.1406,70.05158,64.81564,68.78528,39.959446,38.11293,66.49813,57.474907,46.89516,54.931667,71.79525,73.97196,60.126446,63.39397,54.726055,45.098053,74.895744,107.22638,classical
classical.00075.wav,661794,-413.00113,138.53172,-19.246777,34.156406,8.985244,-4.2935634,4.1500463,0.86927927,3.081244,0.120086364,-4.059801,3.783836,5.919068,3.498136,6.624698,6.735387,2.4673367,-1.875985,-0.05677956,2.725177,3771.2285,800.103,267.7453,73.631516,81.45418,36.05152,56.363018,57.975704,50.01697,72.246994,125.62935,123.1993,159.66626,202.23006,182.47,114.110466,158.56297,200.60641,124.16468,129.3876,classical
classical.00076.wav,661794,-238.74171,149.72978,-28.855425,28.256529,-0.8001094,-3.9364913,-2.1363714,-4.325534,-4.1836205,-3.4381251,-5.753285,-0.09010231,2.5456486,0.6913522,0.058995053,1.6971146,0.6599609,1.4763627,-1.8393981,-6.2603865,5495.7896,567.8788,175.89609,79.28991,64.532776,29.941217,32.939392,29.333788,32.938618,34.443752,54.41517,85.37611,99.42424,71.04885,72.04006,43.062294,40.200256,61.448074,71.79646,83.58817,classical
classical.00077.wav,661794,-477.94348,155.32088,12.7602215,5.5314426,2.3841317,-10.652274,-16.651354,-12.546622,-11.187112,-9.374714,-3.2156124,-2.7692902,-6.4778414,-8.309539,-7.097621,-7.473877,-5.325364,1.2618536,1.8818004,-1.648313,8597.388,1507.7546,801.00275,229.99257,96.080055,118.01742,82.829094,105.59872,172.67981,131.97086,66.127884,119.814064,90.47305,67.79451,69.70834,62.386112,98.555374,127.60223,71.30009,83.40936,classical
classical.00078.wav,661794,-552.1587,173.31638,26.34773,14.124619,7.2601395,-7.0802636,-5.854333,-10.337285,-11.018614,-9.1995945,-8.825932,-4.930786,-3.6539578,-4.2796836,-3.4603524,-4.822288,-5.6770315,-6.5408363,-8.199671,-6.445196,1650.581,671.49133,200.98534,71.438896,46.28342,55.40101,56.538517,35.92969,59.98654,53.87233,74.361595,100.13831,62.626358,68.0008,55.421562,45.733093,67.59802,51.71454,47.69921,58.57024,classical
classical.00079.wav,661794,-437.6044,170.93153,7.419581,-3.083473,0.78938216,-11.12875,-12.52278,-6.907836,-5.8587017,-8.461237,-8.481487,-8.339388,-7.3785744,-6.732569,-6.0865927,-7.061232,-6.655328,-4.2900767,-4.392879,-4.9066057,4085.9666,825.49506,661.1843,127.13195,137.58507,131.4724,122.441795,111.29774,194.00832,126.57388,159.339,217.07959,126.0662,93.28464,68.831566,84.07623,101.41827,73.120964,59.911156,103.000595,classical
classical.00080.wav,661794,-549.5697,156.96532,6.6312466,34.402447,13.249272,5.7482777,5.040782,-3.0072958,2.0624192,3.0736666,2.01758,3.2438076,5.667017,5.7033176,3.6362782,4.1026506,4.3394637,3.3675344,2.6253273,1.6544266,7733.968,1522.701,545.607,75.174065,64.720634,71.3477,81.59946,74.22331,53.511486,30.643032,42.946857,30.590336,17.2947,17.140873,15.437035,14.404596,13.881307,15.489486,20.600191,23.72792,classical
classical.00081.wav,661794,-374.65198,153.82292,-21.55977,20.833046,7.002672,-3.9453752,-2.5165143,-2.8052347,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.8456016,-4.591639,-3.6367888,-2.2832582,-3.1167455,-0.20936804,2.6291044,1.8155841,3104.5254,587.59845,226.23042,93.80105,67.8571,68.81638,102.15371,61.24847,67.39956,59.2141,49.26745,35.59062,48.743862,49.85344,44.202957,46.879517,54.840584,67.037254,75.788956,102.78432,classical
classical.00082.wav,661794,-263.9959,142.11691,-51.37896,5.0166855,-20.275646,-17.129778,-16.075098,-20.311262,-15.04123,-9.737654,-8.4088335,-11.790935,-6.8859296,-4.603088,-2.0434783,-2.3732018,0.9661217,3.0088854,1.3610227,5.5366035,2928.3782,1096.0371,348.09308,118.59954,127.89052,93.07391,92.75691,81.29694,105.724144,68.35038,68.727104,120.97477,79.68009,75.70777,66.75771,99.13395,59.228775,92.19464,128.87372,93.764145,classical
classical.00083.wav,661794,-338.83044,190.14244,-16.293913,3.7036421,-0.44072846,-8.890434,-10.38858,-16.360968,-13.284851,-10.792324,-8.643244,-8.279585,-4.624201,-3.7992187,-4.5522614,-3.6663945,-0.94483507,0.53679186,-0.26054764,-1.5557866,3839.2551,452.21948,679.1689,142.78206,94.343956,49.57512,38.1212,53.922924,36.44102,54.838917,46.325756,56.059654,41.458794,38.008266,70.00575,128.14134,130.51505,72.879944,42.50137,62.05308,classical
classical.00084.wav,661794,-368.99615,171.8737,-27.293062,6.0049872,-0.16409628,-10.674202,-11.9248295,-10.194442,-11.368568,-10.507291,-8.375313,-9.789171,-5.0586824,-5.0814614,-3.0391662,-1.7328737,-1.8532636,-2.2638671,-1.2798712,-0.43839788,5814.0938,227.38036,578.59033,174.19597,278.4929,114.772354,76.75784,47.102524,60.90044,44.077763,36.50531,41.13695,45.36008,72.772026,53.582554,49.991352,59.509094,50.35869,66.31269,51.812225,classical
classical.00085.wav,661794,-246.15866,149.42867,-41.988865,11.6062565,-10.289647,-4.0193577,-7.136855,-10.135561,-9.420322,-7.171843,-3.1583676,-5.640657,-2.586296,-4.517968,-6.15867,-4.9699883,-3.3515992,-3.3474395,-0.6742245,0.22038986,5852.3066,1479.4723,240.94139,97.41337,61.169285,57.146404,45.843307,68.060905,63.574524,61.75735,77.84653,61.47277,94.1024,43.98166,34.258915,30.373758,38.740376,44.95268,51.090656,79.14662,classical
classical.00086.wav,661794,-283.51346,159.56161,-29.515247,18.527405,-9.859647,-3.4256575,-10.98901,-9.791545,-8.29952,-4.2436934,-2.8717248,-5.970813,-4.0241084,-3.3503242,-3.3981566,-1.8631133,-0.44908857,1.9014163,-0.113662705,-2.8107898,5403.2637,1287.6309,164.6928,101.238205,112.957115,51.81716,44.135735,43.4038,35.597843,43.27122,54.02389,61.98863,62.51655,54.813408,53.759987,56.707184,68.55242,56.37818,59.04356,50.267155,classical
classical.00087.wav,661794,-392.92496,190.73505,-13.309889,8.256799,1.556012,-11.073181,-11.240291,-13.994958,-10.621298,-9.390467,-4.6211743,-10.071729,-4.8217816,-1.7488232,-4.6646323,-2.1138492,1.0292007,1.3127501,-0.15136653,-1.4068552,5078.673,384.05023,588.97003,77.27118,66.575615,54.00546,43.86935,34.279804,48.633213,42.037323,52.14379,58.40472,52.253075,53.16444,48.13618,50.345066,49.565315,62.632507,66.90587,77.63886,classical
classical.00088.wav,661794,-299.62305,157.25868,-37.329967,15.766091,-5.7509174,-4.4520483,-6.812517,-10.72881,-9.877373,-8.156403,-5.426561,-7.837365,-2.7309942,-1.1138374,1.6426827,3.6369376,3.0815508,0.10749688,-0.79757446,-2.7373397,4984.562,337.2082,195.93028,85.483864,84.76557,56.02902,39.146564,41.08114,47.886665,57.24708,42.348583,51.69671,43.116558,54.799934,64.62137,58.94773,73.31203,70.15118,49.049633,47.66683,classical
classical.00089.wav,661794,-301.9321,57.551678,-59.138554,33.53785,-20.9242,17.733927,-0.6399965,49.018703,19.130724,27.11223,-17.640003,-0.28261396,-3.7509391,18.172716,9.955659,11.608108,11.277827,15.394898,-7.3996224,-5.8444824,2619.5916,819.91534,253.8028,82.242714,72.405754,85.1593,194.6171,385.282,237.25497,353.77805,590.5886,250.5076,289.4302,330.1412,124.20734,52.271416,49.592564,160.1344,129.47658,239.73366,classical
classical.00090.wav,661794,-326.38028,85.908844,-42.970146,31.839684,-19.570826,9.9973955,-16.449766,9.995578,-8.598666,25.51388,6.546204,16.401815,3.484389,9.598671,5.9370537,9.294364,9.968022,9.203009,2.7969673,-5.3871417,1257.2621,337.93735,170.79512,66.95089,81.10466,52.42053,56.605495,54.923813,81.40234,165.82208,128.11774,173.02747,194.20572,130.8365,162.91165,121.012794,92.18177,105.94656,125.77523,210.80278,classical
classical.00091.wav,661794,-251.23933,88.76645,-41.775455,37.914806,-12.03921,21.623262,-5.867224,25.71373,-5.204475,14.297369,-7.5492296,10.474767,-4.924639,5.2640743,0.2859933,3.3210983,1.2696192,4.7757545,-2.0725086,1.1374294,3229.014,230.38905,145.19693,65.9596,112.566086,79.73923,129.15897,132.77841,213.6412,207.77132,243.39027,217.8953,235.00218,162.67818,90.3772,56.267258,68.66458,109.6322,121.17234,188.15895,classical
classical.00092.wav,661794,-299.6929,103.63918,-27.674164,51.01562,12.293652,16.498365,-10.951071,-0.88763505,3.8555374,12.946044,-12.41085,2.478124,5.1832843,-0.74185216,-0.6057204,-1.1729356,5.9353924,9.813155,-2.6790278,-3.069428,5251.3633,658.6266,288.96732,109.922,147.53123,69.69447,95.737656,127.147514,319.2622,214.981,346.68042,266.28525,231.98737,177.48969,78.79752,93.09967,117.37646,170.98393,263.97794,457.55914,classical
classical.00093.wav,661794,-207.42523,117.613525,-41.420906,13.249367,-1.6709116,15.538312,-10.338402,-1.8724031,-12.771744,6.999659,-0.77371365,2.0700433,-8.253666,-1.4549947,-7.0775576,0.93633187,-5.5453157,-8.510655,-1.4852846,5.382266,1672.9635,212.82803,547.02673,155.5848,69.5675,106.701935,161.01657,141.76608,96.205154,128.27814,209.97899,160.1067,185.9984,203.88263,121.96131,53.460472,85.907425,107.21011,131.31635,168.67023,classical
classical.00094.wav,661794,-385.87155,128.65533,-26.71042,39.469887,-2.1612146,16.753073,-5.728032,14.715788,-3.088072,12.3004465,-5.8861976,2.7979028,3.6902452,10.929424,10.538691,9.916324,6.1063423,3.5270517,-3.323849,-3.6731474,9378.186,409.37073,454.1262,116.695786,173.50412,60.784126,127.51418,71.96014,124.26855,81.764175,100.76834,93.08319,115.86061,72.54139,67.18624,73.07983,45.883213,44.207703,66.45884,84.66765,classical
classical.00095.wav,661794,-422.54465,89.863014,-18.73295,37.771908,6.006347,4.157854,-1.9991796,12.114278,4.164937,13.789985,2.8316238,5.8929048,6.113412,8.139939,12.349802,7.09484,2.4155455,0.7799825,-3.4144514,-0.7439764,6860.5806,1014.01605,438.48465,109.16211,139.38708,79.48032,106.21,123.3406,129.50002,148.80019,84.462845,106.08941,248.17801,183.18347,128.76715,136.57097,126.06766,68.33779,162.78734,160.03212,classical
classical.00096.wav,661794,-203.65866,111.14667,-51.54852,39.467705,-10.575403,11.908857,-13.1665745,15.140764,-7.2812214,13.376247,-7.3036685,3.8474367,-3.7815683,5.301976,4.094898,6.6441526,2.99077,3.5487547,-3.3496609,-3.6861598,3765.7334,952.9467,173.87038,65.40092,130.46184,64.1011,97.310104,108.201485,72.522606,115.48728,67.27885,109.63438,87.81996,75.917435,72.04167,49.208878,39.99508,53.008633,87.22087,108.27637,classical
classical.00097.wav,661794,-280.70584,122.70871,-14.398484,26.855293,1.3424962,5.9945974,-13.109008,3.3745084,-11.562681,5.1796885,-1.0512307,2.7557733,0.057794437,1.3432914,1.5182203,-2.1990154,0.77875346,-3.9650524,-9.143814,-6.927802,1130.9121,230.23169,169.55028,37.623837,63.02745,50.337677,67.271515,108.34723,80.18136,72.40834,146.39897,130.06528,122.85275,137.58743,119.89891,97.018265,74.419495,52.471706,117.986595,104.65834,classical
classical.00098.wav,661794,-287.6037,101.75816,-35.345406,41.28016,-12.727132,17.276148,-13.967988,16.304949,-5.5929623,13.654109,-8.788416,-0.0530952,-13.757536,6.4763436,6.7050653,6.9800878,7.022009,8.37935,-5.6104064,1.3776152,4986.9927,305.50476,213.49022,56.063087,128.57956,53.5823,100.60432,62.33913,75.29399,83.96487,150.46361,71.34316,128.51625,68.96217,129.95753,59.92139,83.78723,71.37637,61.393192,124.09088,classical
classical.00099.wav,661794,-378.6962,126.49835,-18.83014,42.88959,-14.325575,25.359524,-14.636545,18.717955,-10.184203,21.119013,4.428083,18.228247,-10.292283,8.9499855,1.1953154,6.2911563,2.5115902,4.4009185,1.700778,9.983014,492.34,156.56099,35.563114,34.41431,57.313858,37.495712,31.385294,39.510555,77.66101,63.348827,36.38194,65.93107,53.721107,69.723495,96.338165,89.52575,91.16274,57.186756,74.88655,108.05339,classical
country.00000.wav,663300,-23.104954,70.25588,3.8055305,28.323957,13.754286,5.7281356,3.9737792,7.4728084,2.6279068,8.490234,-2.320208,2.0890799,-3.3720126,5.1379585,-0.18774131,0.37143633,0.6120877,4.062127,0.9079194,4.0931935,1017.3439,339.50378,235.88828,135.50092,111.1058,107.39196,85.841446,63.334785,61.20579,72.22108,73.30254,41.907417,62.638943,50.70798,51.905678,68.64756,54.350254,74.40564,68.60054,73.65964,country
country.00001.wav,661760,-7.9727893,62.724632,-1.4591703,28.109985,9.967061,9.363963,5.415904,9.82543,3.0275455,8.420949,0.31071293,6.5403543,0.7373716,-1.7740419,0.8462878,2.981266,-2.7659557,2.8227568,-1.740285,0.97251666,361.55542,93.170746,148.34073,60.771347,73.64498,106.641655,49.572174,53.331623,60.795227,54.867016,48.332325,38.119854,31.052303,48.354946,47.649345,37.21361,46.115498,48.792572,44.40967,48.09333,country
country.00002.wav,669680,-120.3052,79.22588,5.2293863,34.54822,16.506739,13.129607,6.3450894,9.962078,-2.0015073,6.8100667,-6.352069,0.22815087,-6.8128085,1.6181563,-1.7821594,-0.69933623,-4.7783937,-0.2888725,-5.356374,-1.9686298,1697.6428,445.22903,352.23,192.39667,99.315636,83.60247,66.13013,54.7611,91.41246,61.637287,50.344864,53.27677,64.30143,50.227516,42.59729,37.2042,35.912918,40.263657,43.793865,61.291733,country
country.00003.wav,661408,-57.75979,95.76648,-10.109319,40.979637,13.979036,-0.98985827,-0.18847136,7.425078,-3.6333373,9.54514,-2.9410644,2.4362512,1.9947803,-1.2870497,1.3565392,4.4236846,-6.520481,-0.034598477,-1.4115795,-3.0789084,1338.201,824.45,414.59122,193.37029,133.7354,171.56042,107.08592,100.98317,103.684326,80.66438,74.67821,80.18072,53.32952,85.53844,51.71786,61.106415,63.77987,47.408783,41.145977,51.795956,country
country.00004.wav,661408,-20.781351,62.95043,2.3044405,30.773718,6.9734616,6.5058117,6.3236365,9.873086,3.435297,9.372202,-0.40415794,7.5194154,-0.98427397,4.0191503,-0.6624487,-0.06125199,-0.16676474,0.24374023,-5.4381933,1.8272817,381.96973,156.68954,161.58221,93.26381,62.199894,115.26511,69.086006,72.32041,52.22954,55.35074,52.445763,41.77612,43.496113,36.72102,33.76691,39.32053,43.176437,48.213303,33.791042,44.154083,country
country.00005.wav,666820,-24.671667,62.440266,-7.7540884,28.432592,10.997148,5.5513897,-0.08674423,13.7450905,2.8998163,9.909151,0.8537736,5.9520783,-1.2259914,3.0639083,0.93046373,2.0537755,3.0044217,2.9725466,-0.18527672,3.6413603,755.97797,253.36029,232.1363,132.6872,80.7908,86.4253,68.45336,68.49751,66.71608,95.02642,69.44857,57.7352,61.394306,60.925632,45.52728,59.432415,46.059887,50.658043,59.363087,68.19414,country
country.00006.wav,668800,-23.201925,71.15687,1.576013,24.438927,16.31995,4.576767,-3.8856642,17.993046,-3.3505049,2.4355412,2.9157152,0.8152115,-1.1092839,0.109074,-3.3491633,0.18941297,-1.2112297,-1.5178907,-2.7241652,-2.1066608,597.4757,429.86127,273.4787,136.07408,155.6602,127.71202,78.97573,66.276855,70.18739,58.054546,48.39601,44.492172,58.316067,58.236187,42.43857,34.847813,42.868134,36.59268,40.663185,40.702404,country
country.00007.wav,661100,-20.81746,64.90752,6.767101,26.357126,11.665422,13.185629,-1.9791068,8.582198,0.47289518,7.4410954,-0.4149094,6.945586,3.6606069,2.0337164,0.6502081,4.382774,-2.802764,2.975754,-1.840282,-2.3632526,804.2175,337.25476,194.09796,115.06792,95.37611,66.52777,87.28944,57.315346,53.6232,59.226585,55.24952,45.92354,41.36131,49.31121,38.402058,44.948017,45.440754,46.22245,61.64653,62.579197,country
country.00008.wav,663740,-19.763226,76.64638,-4.8265233,32.23872,7.710495,17.183758,-1.4951016,9.149328,2.7572665,9.145537,-2.65431,7.519623,0.38755095,4.9685216,2.840625,1.9047849,2.4618192,6.3932567,-3.353888,6.306531,524.1576,368.45883,158.10571,153.35834,120.25855,125.59884,60.756573,55.161816,94.56005,82.03155,62.92037,85.021774,58.591522,76.08455,79.408,75.78742,76.81736,112.91828,72.71763,73.50118,country
country.00009.wav,663300,12.145777,58.997505,0.93959516,26.743252,9.245794,3.5632029,1.5272026,8.654258,1.0029399,11.647982,-2.1983073,1.1939832,0.48530078,4.412521,-0.1838413,3.0693944,-1.1723117,4.571084,0.8877279,1.2992413,190.61407,143.97693,182.47984,118.255226,75.64436,86.20183,69.50865,51.03674,61.728268,45.202515,44.599487,39.825947,39.275383,39.05697,47.299084,42.991547,34.353138,28.191309,36.230766,35.71551,country
